643135	Apple
643136	Mellanox
643139	IEEE Registration Authority
643150	Hewlett Packard
643172	ZHEJIANG HISING
64317E	Dexin
643216	Weidu Technology (Beijing)
6432A8	Intel Corporate
6433AA	Mellanox
6433B5	IEEE Registration Authority
6433DB	Texas Instruments
643409	BITwave
64351C	e-CON SYSTEMS INDIA PVT
6437A4	TOKYOSHUHA
643AB1	Sichuan Tianyi Comheart Telecom
643AEA	Cisco Systems
643E0A	HUAWEI
643E8C	HUAWEI
643F5F	Exablaze
6441E6	Apple
644212	Shenzhen Water World Information
644214	Swisscom Energy Solutions
644346	GuangDong Quick Network Computer
64447B	vivo Mobile Communication
6444D5	TD Tech
6447E0	Feitian
644842	Apple
64497D	Intel Corporate
644A7D	Intel Corporate
644BC3	Shanghai WOASiS Telecommunications Ltd., Co
644BF0	CalDigit
644C36	Intel Corporate
644C69	CONPROVE
644D70	dSPACE
644ED7	HP
644EEB	Daikin Holdings Singapore
644F42	JETTER
644F56	YEALINK(XIAMEN) NETWORK
644F74	LENUS
644FB0	Hyunjin.com
6450D6	Liquidtool Systems
645106	Hewlett Packard
64517E	LONG BEN (DONGGUAN)
6451F4	Huawei Device
645234	Sichuan Tianyi Comheart Telecom
645299	The Chamberlain Group
64535D	Frauscher Sensortechnik
6453E0	HUAWEI
645422	Equinox Payments
645563	Q-Free America
64557F	NSFOCUS Information
6455B1	Commscope
645601	TP-LINK
645725	Hui Zhou Gaoshengda
6457BA	Intel Corporate
6457E5	Beijing Royaltech
6458AD	China Mobile IOT Company
6459F8	Vodafone Omnitel
645A04	Chicony
645A36	Apple
645AED	Apple
645CF3	ParanTek
645D86	Intel Corporate
645D92	Sichuan Tianyi Comheart Telecom
645DD7	Shenzhen Lifesense Medical
645DF4	Samsung
645E10	HUAWEI
645E2C	IRay
645EBE	Yahoo! JAPAN
645FFF	Nicolet Neuro
646038	Hirschmann Automation and Control
646140	Huawei Device
646184	VELUX
646223	Cellient
646266	IEEE Registration Authority
64628A	evon
646306	Xiaomi Communications Co
64644A	Beijing Xiaomi Mobile Software
64649B	Juniper Networks
6465C0	Nuvon
646624	Sagemcom Broadband
6466B3	TP-LINK
6466D8	Samsung
646707	Beijing Omnific
646772	SERCOMM PHILIPPINES
6467CD	HUAWEI
64680C	Comtrend
64681A	DASAN Network Solutions
646876	Edifier International
646911	APTIV SERVICES US
64694E	Texas Instruments
6469BC	Hytera Communications Co
646A52	Avaya
646A74	AUTH-SERVERS
646BE7	Qingdao Intelligent&Precise
646C80	CHONGQING FUGUI
646CB2	Samsung
646D2F	Apple
646D4E	HUAWEI
646D6C	HUAWEI
646E60	zte
646E69	Liteon
646E6C	Radio Datacom
646E97	TP-LINK
646EE0	Intel Corporate
646EEA	Iskratel d.o.o
647002	TP-LINK
647033	Apple
647060	Texas Instruments
647084	AltoBeam
6472D8	GooWi Technology Co
647366	Shenzhen Siera
6473E2	Arbiter Systems
6474F6	Shooter Detection Systems
647520	zte
6475DA	Arcadyan
647657	Innovative Security Designs
6476BA	Apple
64777D	Hitron
647791	Samsung
647924	Huawei Device
647999	Sagemcom Broadband
6479A7	Phison
6479F0	Intel Corporate
647B1E	Sagemcom Broadband
647B40	Sichuan AI-Link
647BCE	Samsung
647BD4	Texas Instruments
647C34	Ubee Interactive Co
647CE8	Palo Alto Networks
647D81	YOKOTA INDUSTRIAL CO
647FDA	TEKTELIC Communications
64808B	VG Controls
648099	Intel Corporate
648125	Alphatron Marine BV
648214	FN-LINK
648434	BEMER Int
648505	zte
648624	Beijing Global Safety
648788	Juniper Networks
6487D7	ADB Broadband Italia
6488FF	Sichuan Changhong Electric
64899A	LG Electronics (Mobile Communications)
6489F1	Samsung
648B9B	ALWAYS ON TECH
648CBB	Texas Instruments
648D9E	IVT
648F3E	Cisco Systems
648FDB	Huaqin
6490C1	Beijing Xiaomi Mobile Software
64956C	LG
649714	eero
649829	Integrated Device Technology (Malaysia) Sdn. Bhd
64989E	TRINNOV AUDIO
64995D	LGE
649968	Elentec
6499A0	AG Elektronik
649A08	Shenzhen SuperElectron
649A12	P2 Mobile
649A63	Ring
649ABE	Apple
649B24	V
649B8F	Texas Instruments
649C81	Qualcomm
649C8E	Texas Instruments
649CF3	Fiberhome Telecommunication
649D38	Google
649D99	FS COM
649E31	Beijing Xiaomi Mobile Software
649EF3	Cisco Systems
649FF7	Kone OYj
64A0AC	Adtran
64A0E7	Cisco Systems
64A198	Huawei Device
64A200	Xiaomi Communications Co
64A232	OOO Samlight
64A28A	Huawei Device
64A2F9	OnePlus Technology (Shenzhen)
64A337	Garmin International
64A341	Wonderlan (Beijing)
64A3CB	Apple
64A3CC	LeoLabs
64A40E	Tianyi Telecom Terminals Company
64A444	Loongson
64A5C3	Apple
64A651	HUAWEI
64A68F	Zhongshan Readb
64A769	HTC
64A7DD	Avaya
64A837	Juni Korea
64A965	Linkflow
64AC2B	Juniper Networks
64ACE0	Samsung
64AE0C	Cisco Systems
64AE88	Polytec
64AEF1	Qingdao Hisense
64B0A6	Apple
64B0E8	Huawei Device
64B21D	Chengdu Phycom Tech
64B2B4	Fiberhome Telecommunication
64B310	Samsung
64B370	PowerComm Solutions
64B379	Jiangsu Viscore
64B473	Xiaomi Communications Co
64B4E8	Shenzhen D-Robotics
64B5C6	Nintendo
64B5F2	Samsung
64B623	Schrack Seconet Care Communication
64B64A	ViVOtech
64B708	Espressif
64B853	Samsung
64B94E	Dell
64B9E8	Apple
64BAA4	zte
64BABD	SDJ
64BB1E	Earda Technologies co
64BC0C	LG Electronics (Mobile Communications)
64BC11	CombiQ
64BC43	HUAWEI
64BC58	Intel Corporate
64BD6D	Apple
64BE63	STORDIS
64BF6B	HUAWEI
64C01A	Sichuan Tianyi Comheart Telecom
64C17E	cheilelectric
64C269	eero
64C2DE	LG Electronics (Mobile Communications)
64C354	Avaya
64C394	HUAWEI
64C3D6	Juniper Networks
64C403	Quectel Wireless Solutions
64C582	China Mobile Group Device
64C5AA	South African Broadcasting
64C667	Barnes&Noble
64C6AF	AXERRA Networks
64C6D2	Seiko Epson
64C753	Apple
64C901	INVENTEC
64C905	Apple
64C944	LARK
64CA80	Realme Chongqing Mobile Telecommunications
64CB5D	SIA "TeleSet"
64CB9F	TECNO MOBILE
64CBA3	Pointmobile
64CBE9	LG Innotek
64CC22	Arcadyan
64CC2E	Xiaomi Communications Co
64CDC2	Amazon
64CDF1	KO & AL
64CE0C	Funshion Online
64CE6E	Sierra Wireless, ULC
64CF13	Weigao Nikkiso(Weihai)Dialysis Equipment
64CFD9	Texas Instruments
64D02D	NEXT GENERATION INTEGRATION LIMITED (NGI)
64D0D6	Samsung
64D154	Routerboard.com
64D1A3	Sitecom Europe BV
64D241	Keith & Koep
64D2C4	Apple
64D315	HMD Global
64D363	Seyond
64D4BD	ALPSALPINE CO
64D4DA	Intel Corporate
64D4F0	NETVUE，
64D562	Huawei Device
64D69A	Intel Corporate
64D7C0	Huawei Device
64D814	Cisco Systems
64D81B	Vestel Elektronik San ve Tic. A.S
64D912	Solidica
64D954	Taicang T&W
64D989	Cisco Systems
64D9C2	eero
64DAA0	Robert Bosch Smart Home
64DAED	eero
64DB18	OpenPattern
64DB38	zte
64DB43	Motorola (Wuhan) Mobility Technologies Communica
64DB81	Syszone
64DB8B	Hangzhou Hikvision Digital
64DBA0	Select Comfort
64DBF7	Nokia Shanghai Bell
64DC01	Static Systems Group
64DCDE	ZheJiang FuChunJiang Information
64DD68	Zyxel Communications
64DDE9	Xiaomi Communications Co
64DE1C	Kingnetic
64DE6D	Intel Corporate
64DF10	JingLue Semiconductor(SH)
64DFE9	ATEME
64E003	Hui Zhou Gaoshengda
64E0AB	UNION MAN
64E161	DEP
64E172	Shenzhen Qihoo Intelligent
64E204	NTN Technical Service
64E220	Qisda
64E4A5	LG
64E599	EFM Networks
64E625	Woxu Wireless
64E682	Apple
64E738	Zhejiang SUPCON
64E7D8	Samsung
64E815	Arcelik A.S
64E833	Espressif
64E84F	Serialway Communication
64E881	Hewlett Packard Enterprise
64E892	Morio Denki
64E8E6	global moisture management system
64E950	Cisco Systems
64EAC5	SiboTech Automation
64EB8C	Seiko Epson
64EB94	zte
64EC65	vivo Mobile Communication
64ED57	Commscope
64ED62	WOORI SYSTEMS
64EEB7	Netis
64F0AD	Zhejiang Tmall
64F242	Gerdes Aktiengesellschaft
64F2FB	Hangzhou Ezviz Software
64F50E	Kinion Technology Company
64F54E	EM Micro
64F64D	CELESTICA
64F69D	Cisco Systems
64F6BB	Fibocom Wireless
64F6F7	Anhui Dynamic Power
64F705	Huawei Device
64F81C	Huawei
64F88A	China Mobile IOT Company
64F947	Senscomm Semiconductor
64F970	Kenade
64F987	Avvasi
64F9C0	ANALOG DEVICES
64FA2B	Sagemcom Broadband
64FB01	Zhongshan Camry Electronic Company
64FB50	RoomReady/Zdi
64FB81	IEEE Registration Authority
64FB92	PPC Broadband
64FC8C	Zonar Systems
64FD29	Zhejiang Dahua
64FD96	Sagemcom Broadband
64FE15	Flaircomm Micro
64FF0A	WNC
680235	Konten Networks
6802B8	Compal Broadband Networks
680489	Cisco Systems
680571	Samsung
6805CA	Intel Corporate
68070A	TPVision Europe B.V
680715	Intel Corporate
68080D	Shenzhen Yingsheng
680927	Apple
680947	Espressif
680AD7	Yancheng Kecheng Opto
680AE2	Silicon Laboratories
68122D	Special Instrument Development
681268	Quectel Wireless Solutions
681295	Lupine Lighting Systems
681324	Huawei Device
6813E2	Eltex Enterprise
6813F3	Amazon
681401	Hon Hai Precision Ind
681579	BrosTrend
681590	Sagemcom Broadband
6815D3	R&G PLUS Sp. z o.o
681605	Systems And Electronic Development FZCO
681729	Intel Corporate
6818D9	Hill AFB - CAPRE Group
68193F	Digital Airways
681977	New H3C
6819AC	Guangzhou Xianyou Intelligent Technogoly
681A47	Apple
681A7C	Sichuan Tianyi Comheart Telecom
681AA4	Shenzhen Skyworth Digital
681AB2	zte
681BEF	HUAWEI
681CA2	Rosewill
681D4C	Kontron eSystems
681D64	Sunwave Communications
681DEF	Shenzhen CYX
681E8B	InfoSight
681EA3	Sichuan Tianyi Comheart Telecom
681F40	Blu Wireless
681FD8	Siemens Industry
68215F	Edgecore Networks
68228E	Juniper Networks
68229F	Guangzhou V-Solution Telecommunication
6822E5	Huawei Device
68234B	Nihon Dengyo Kousaku
6823B0	Texas Instruments
6823F4	Shenzhen Jinlangxin
682499	Quectel Wireless Solutions
6825DD	Espressif
682624	Ergatta
68262A	Sichuan Tianyi Comheart Telecom
682719	Microchip
682737	Samsung
68275F	zte
68286C	Sony Interactive Entertainment
6828BA	Dejai
6828CF	Hewlett Packard Enterprise
6828F6	Vubiq Networks
6829DC	Ficosa Electronics S.L.U
682ADD	zte
682C4F	leerang
682C7B	Cisco Systems
682D83	SHENZHEN DINGHE COMMUNICATION COMPANY
682DDC	Wuhan Changjiang Electro-Communication Equipment
682F67	Apple
683036	Apple
683045	HUAWEI
6831FE	Teladin
68332C	KENSTEL NETWORKS
6833EE	Commscope
683421	Intel Corporate
683489	LEA Professional
683563	SHENZHEN LIOWN
6836B5	DriveScale
6837E9	Amazon
6838E3	EYESON SOLUTION
683943	ittim
683A1E	Cisco Meraki
683A48	SAMJIN
683B1E	Countwise
683B78	Cisco Systems
683C7D	Magic Intelligence
683E02	SIEMENS AG, Digital Factory, Motion Control Syst
683E26	Intel Corporate
683E34	MEIZU
683EC0	Apple
683EEC	ERECA
683F1E	EFFECT Photonics
683F7D	INGRAM MICRO SERVICES
68403C	Fiberhome Telecommunication
68418F	Telechips
684216	Steplock Access
684352	Bhuu
6843D7	Agilecom Photonics Solutions Guangdong
684406	Texas Instruments
684465	Apple
684571	Huawei Device
6845CC	Apple
6845F1	TOSHIBA CLIENT SOLUTIONS
684724	EM Micro
684749	Texas Instruments
684898	Samsung
6848B4	AltoBeam
684983	HUAWEI
684992	Cisco Meraki
6849B2	CARLO GAVAZZI
684A5F	Apple
684A6E	Quectel Wireless Solutions
684A76	eero
684AAE	HUAWEI
684AE9	Samsung
684B88	Galtronics Telemetry
684C25	Huawei Device
684CA8	Shenzhen Herotel Tech
684DB6	Xiaomi Communications Co
684E05	HUNAN FN-LINK
684F64	Dell
68505D	Halo
68508C	Shanghai Sunmi
685134	Hewlett Packard Enterprise
6851B7	PowerCloud Systems
685210	MCS Logic
6852D6	UGame
68536C	SPnS
685377	Bouffalo Lab (Nanjing)
685388	P&S
68539D	EM Micro
68545A	Intel Corporate
6854C1	ColorTokens
6854ED	Alcatel-Lucent
6854F5	enLighted
6854FD	Amazon
6855D4	Seiko Epson
68572D	Tuya Smart
685811	Fiberhome Telecommunication
6858A0	Honor Device
6858C5	ZF TRW Automotive
685932	Sunitec Enterprise
68597F	Alcatel Lucent
685ACF	Samsung
685B35	Apple
685B36	POWERTECH INDUSTRIAL
685D43	Intel Corporate
685E1C	Texas Instruments
685E6B	PowerRay
685EDD	Apple
685EDF	NXP Semiconductors Taiwan
68628A	vivo Mobile Communication
686350	Hella India Automotive Pvt
686359	Advanced Digital Broadcast SA
686372	Huawei Device
68644B	Apple
6865B7	Zhishang Chuanglian
686725	Espressif
6867C7	Sagemcom Broadband
68692E	Zycoo
686975	Angler Labs
6869CA	Hitachi
6869F2	ComAp s.r.o
686B6A	Phytium
686CE6	Microsoft
686DBC	Hangzhou Hikvision Digital
686E23	Wi3
686E48	Prophet Electronic
68709E	Silicon Laboratories
687161	Cisco Systems
687251	Ubiquiti
6872C3	Samsung
6872DC	CETORY.TV Company
687627	Zhuhai Dingzhi
68764F	Sony
687724	TP-LINK
6877DA	zte
687848	WESTUNITIS
68784C	Nortel Networks
6878A8	Fiberhome Telecommunication
687909	Cisco Systems
687912	IEEE Registration Authority
687924	ELS-GmbH & Co. KG
6879C4	Shanghai MXCHIP Information
6879DD	Omnipless Manufacturing (PTY)
6879ED	SHARP
687A64	Intel Corporate
687CC8	Measurement Systems S. de R.L
687CD5	Y Soft Corporation, a.s
687D00	Shenzhen YOUHUA
687D6B	Samsung
687DB4	Cisco Systems
687F74	Cisco-Linksys
687FF0	TP-Link Systems
6881E0	HUAWEI
6882F2	FIXME
68831A	Pandora Mobility
6883CB	Apple
688470	eSSys
68847E	FUJITSU
688540	IGI Mobile
68856A	OuterLink
6885A4	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS
6886A7	Cisco Systems
6886E7	Orbotix
68871C	Motorola Mobility LLC, a Lenovo Company
68876B	INQ Mobile
6887BD	zte
6887C6	Cisco Systems
6888A1	Universal
688975	nuoxc
6889C1	HUAWEI
688AB5	EDP Servicos
688AF0	zte
688B0F	China Mobile IOT Company
688BF4	Arista Network
688DB6	AETEK
688F2E	Hitron
688F84	HUAWEI
688FC9	Zhuolian (Shenzhen) Communication
6891D0	IEEE Registration Authority
689234	Ruckus Wireless
689268	Motorola Mobility LLC, a Lenovo Company
689320	New H3C
68932E	Habana Labs
689361	Integrated Device Technology (Malaysia) Sdn. Bhd
689423	Hon Hai Precision Ind
68944A	zte
68951B	Huawei Device
689575	Zhejiang Bodyguard
68962E	HUAWEI
68966A	OHSUNG
68967B	Apple
68974B	Shenzhen Costar
6897E8	Society of Motion Picture &amp; Television Engin
689861	Beacon
6899CD	Cisco Systems
689A21	Fiberhome Telecommunication
689A87	Amazon
689AB7	Atelier Vision
689B43	Huawei Device
689C5E	AcSiP
689C70	Apple
689CE2	Cisco Systems
689E0B	Cisco Systems
689E19	Texas Instruments
689E29	zte
689E67	SHENZHEN FOCUSCOM
689E6A	Huawei Device
689FD4	Amazon
689FF0	zte
68A03E	HUAWEI
68A0F6	HUAWEI
68A1B7	Honghao Mingchuan Technology (Beijing)
68A2AA	Acres Manufacturing
68A34F	Nokia
68A378	FREEBOX
68A3C4	Liteon
68A40E	BSH Hausgeräte
68A46A	HUAWEI
68A47D	Sun Cupid Technology (HK)
68A593	Apple
68A682	Shenzhen YOUHUA
68A729	Apple
68A7B4	Honor Device
68A828	HUAWEI
68A86D	Apple
68A878	GeoWAN
68A8E1	Wacom
68AAC4	Altice Labs
68AAD2	DATECS
68AB09	Nokia
68AB1E	Apple
68AB8A	RF IDeas
68ABA9	Sagemcom Broadband
68ABBC	Beijing Xiaomi Mobile Software
68AE04	Shenzhen SuperElectron
68AE20	Apple
68AF13	Futura Mobility
68AFFF	Shanghai Cambricon Information
68B094	INESA ELECTRON
68B1C9	IYO
68B35E	Shenzhen Neostra
68B41E	ZEASN TECHNOLOGY PRIVATE
68B43A	WaterFurnace International
68B599	Hewlett Packard
68B5E3	HUAWEI
68B691	Amazon
68B6B3	Espressif
68B6FC	Hitron
68B76B	Fiberhome Telecommunication
68B8BB	Beijing Xiaomi
68B8D9	Act KDE
68B983	b-plus
68B9C2	Earda Technologies co
68B9D3	Shenzhen Trolink Technology CO
68BC0C	Cisco Systems
68BDAB	Cisco Systems
68BE49	Nebula Matrix
68BF6C	Arista Networks
68BFC4	Samsung
68C44C	Xiaomi Communications Co
68C44D	Motorola Mobility LLC, a Lenovo Company
68C63A	Espressif
68C6AC	Intel Corporate
68C8C0	GSD VIET NAM TECHNOLOGY COMPANY
68C8EB	Rockwell Automation
68C90B	Texas Instruments
68C95D	SZ Knowact Robot
68CA00	Octopus Systems
68CAC4	Apple
68CAE4	Cisco Systems
68CC6E	HUAWEI
68CC9C	Mine Site
68CCAE	Fortinet
68CCBA	Dense Air Networks US
68CD0F	U Tek Company
68CE4E	L-3 Communications Infrared Products
68D1BA	Shenzhen YOUHUA
68D1FD	Shenzhen Trimax
68D247	Portalis LC
68D40C	TELLESCOM INDUSTRIA E COMERCIO EM TELECOMUNICACA
68D482	SHENZHEN GONGJIN ELECTRONICS CO.,LT
68D48B	Hailo
68D6ED	GooWi Wireless Technology Co
68D79A	Ubiquiti
68D925	ProSys Development Services
68D927	HUAWEI
68D93C	Apple
68D972	Cisco Systems
68D976	EM Micro
68DA73	IEEE Registration Authority
68DB54	Phicomm (Shanghai)
68DB67	Nantong Coship
68DB96	OPWILL Technologies CO
68DBCA	Apple
68DBF5	Amazon
68DCE8	PacketStorm Communications
68DD26	Shanghai Focus Vision Security
68DDB7	TP-LINK
68DDD9	HMD Global
68DECE	Fiberhome Telecommunication
68DFDD	Xiaomi Communications Co
68DFE4	Samsung
68E154	SiMa.ai
68E166	Private
68E1DC	BUFFALO
68E209	HUAWEI
68E41F	Unglaube Identech
68E478	Qingdao Haier
68E580	Apple
68E59E	Cisco Systems
68E6D4	FURUNO SYSTEMS
68E74A	Texas Instruments
68E7C2	Samsung
68E8EB	Linktel
68E905	Fiberhome Telecommunication
68EBAE	Samsung
68EBC5	Angstrem Telecom
68EC62	YODO
68EC8A	IKEA of Sweden
68ECC5	Intel Corporate
68ED43	BlackBerry RTS
68ED57	Juniper Networks
68EDA4	Shenzhen Seavo
68EE4B	Sharetronic Data
68EE88	Shenzhen TINNO Mobile
68EE8F	Espressif
68EE96	Cisco SPVTG
68EF43	Apple
68EFA8	AutomationDirect.com
68EFAB	Vention
68EFBD	Cisco Systems
68EFDC	Apple
68F06D	ALONG INDUSTRIAL CO
68F0B5	Honor Device
68F0BC	Shenzhen LiWiFi
68F0D0	SkyBell
68F125	Data Controls
68F21F	Bose
68F38E	Juniper Networks
68F44B	Home Control Singapore
68F543	HUAWEI
68F62B	ITEL MOBILE
68F63B	Amazon
68F728	LCFC(Hefei)
68F7D8	Microsoft
68F895	Redflow
68F90F	Intel Corporate
68F956	Objetivos y Servicio de Valor Añadido
68FB7E	Apple
68FB95	Generalplus
68FCB3	Next Level Security Systems
68FCB6	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS
68FCCA	Samsung
68FDE8	Ruckus Wireless
68FE71	Espressif
68FEDA	Fiberhome Telecommunication
68FEF7	Apple
68FF7B	TP-LINK
6C006B	Samsung
6C0273	Shenzhen Jin Yun Video Equipment
6C02E0	HP
6C0309	Cisco Systems
6C0370	Extreme Networks
6C03B5	Cisco Systems
6C0460	RBH Access
6C047A	HUAWEI
6C05D3	CHINA DRAGON
6C05D5	Ethertronics
6C06D6	Huawei Device
6C0831	ANALOG SYSTEMS
6C090A	GEMATICA SRL
6C09BF	Fiberhome Telecommunication
6C09D6	Digiquest
6C0B5E	HP
6C0B84	Universal Global Scientific Industrial
6C0C9A	Amazon
6C0D34	Nokia
6C0DC4	Beijing Xiaomi
6C0DE1	Dongguan Cannice Precision Manufacturing
6C0E0D	Sony
6C0EE6	Chengdu Xiyida Electronic Technology Co
6C0F0B	China Mobile Group Device
6C0F61	Hypervolt
6C0F6A	JDC Tech
6C1041	Shenzhen Skyworth Digital
6C108B	WeLink Communications
6C11B3	Wu Qi
6C11BA	zte
6C1270	Apple
6C13D5	Cisco Systems
6C1414	BUJEON ELECTRONICS Co
6C146E	HUAWEI
6C14F7	Erhardt+Leimer
6C1524	IEEE Registration Authority
6C1544	Microsoft
6C15DB	Arcadyan
6C15F9	Nautronix
6C160E	ShotTracker
6C1629	Edifier International
6C1632	HUAWEI
6C1811	Decatur
6C198F	D-Link International
6C19C0	Apple
6C1A75	Huawei Device
6C1AEA	Texas Instruments
6C1B3F	MiraeSignal
6C1C71	Zhejiang Dahua
6C1D2C	HUAWEI
6C1DEB	u-blox
6C1E70	Guangzhou YBDS IT
6C1E90	Hansol Technics
6C1ED7	vivo Mobile Communication
6C1F8A	Apple
6C1FF7	Ugreen Group
6C2056	Cisco Systems
6C21A2	AMPAK
6C221A	AltoBeam
6C22AB	Ainsworth Game
6C22F7	Nokia Shanghai Bell
6C2316	TATUNG
6C23B9	Sony
6C23CB	Wattty
6C2408	LCFC(Hefei)
6C2483	Microsoft Mobile
6C24A6	vivo Mobile Communication
6C25B9	BBK EDUCATIONAL
6C2636	HUAWEI
6C2779	Microsoft Mobile
6C27C8	IEEE Registration Authority
6C2813	nFore
6C2990	WiZ Connected Lighting Company
6C2995	Intel Corporate
6C29D2	Cisco Systems
6C2ACB	Paxton Access
6C2ADF	IEEE Registration Authority
6C2B59	Dell
6C2C06	OOO NPP Systemotechnika-NN
6C2CDC	Skyworth Digital Technology(Shenzhen)
6C2D24	Zhen Shi Information Technology (Shanghai)
6C2E33	Accelink
6C2E72	B&B EXPORTING
6C2E85	Sagemcom Broadband
6C2F1C	Nexus Raytek
6C2F2C	Samsung
6C2F80	Intel Corporate
6C2F8A	Samsung
6C302A	Texas Instruments
6C310E	Cisco Systems
6C32DE	Indieon Technologies Pvt
6C33A9	Magicjack LP
6C3491	HUAWEI
6C3838	Marking System
6C3845	Fiberhome Telecommunication
6C38A1	Ubee Interactive Co
6C391D	Beijing ZhongHuaHun Network Information center
6C3A36	Glowforge
6C3A84	Shenzhen Aero-Startech
6C3AFF	Apple
6C3B6B	Routerboard.com
6C3BE5	Hewlett Packard
6C3C53	SoundHawk
6C3C7C	CANON
6C3C8C	Dell
6C3E51	Mindray North America
6C3E6D	Apple
6C3E9C	KE Knestel Elektronik
6C4008	Apple
6C4033	Beijing Megwang
6C40C6	Nimbus Data
6C40E8	vivo Mobile Communication
6C410E	Cisco Systems
6C416A	Cisco Systems
6C41DE	HUAWEI
6C42AB	Subscriber Networks
6C4329	COSMIQ EDUSNAP PRIVATE
6C433C	TECNO MOBILE
6C4418	Zappware
6C442A	HUAWEI
6C4598	Antex
6C45C4	Cloudflare
6C4725	Rochester Network Supply
6C4760	Sunitec Enterprise
6C4780	IEEE Registration Authority
6C483F	Xiaomi Communications Co
6C48A6	Fiberhome Telecommunication
6C49C1	o2ones
6C4A39	BITA
6C4A74	AERODISK
6C4A85	Apple
6C4B7F	Vossloh-Schwabe Deutschland
6C4B90	LiteON
6C4BB4	HUMAX
6C4CBC	TP-Link Systems
6C4CE2	Intel Corporate
6C4D51	Shenzhen Ceres
6C4D73	Apple
6C4E86	Third Millennium Systems
6C4EB0	Castelion
6C4EF6	Cisco Systems
6C4F89	Zyxel Communications
6C4FA1	Cisco Systems
6C504D	Cisco Systems
6C51BF	Huawei Device
6C51E4	Huawei Device
6C54CD	LAMPEX
6C5563	Samsung
6C558D	HUAWEI
6C55B1	Amazon
6C55E8	Vantiva USA
6C5640	BLU Products
6C5697	Amazon
6C5779	Aclima
6C5940	MERCURY COMMUNICATION
6C5976	Shanghai Tricheer
6C5A34	Shenzhen Haitianxiong
6C5AB0	TP-Link Systems
6C5AB5	TCL Technoly Electronics (Huizhou)
6C5C14	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS
6C5C3D	IEEE Registration Authority
6C5CB1	Silicon Laboratories
6C5CDE	SunReports
6C5D3A	Microsoft
6C5D63	ShenZhen Rapoo
6C5E3B	Cisco Systems
6C5E7A	Ubiquitous Internet Telecom
6C5F1C	Lenovo Mobile Communication
6C6016	OnePlus Technology (Shenzhen)
6C60D0	Huawei Device
6C60EB	ZHI YUAN ELECTRONICS CO
6C6126	Rinicom Holdings
6C61F4	SFR
6C626D	Micro-Star INT'L
6C6286	Nokia
6C62FE	Juniper Networks
6C639C	Commscope
6C63F8	Ubiquiti
6C641A	Penguin Computing
6C6567	BELIMO Automation
6C67EF	HUAWEI
6C68A4	Guangzhou V-Solution Telecommunication
6C6A77	Intel Corporate
6C6C0F	HUAWEI
6C6CD3	Cisco Systems
6C6D09	Kyowa
6C6E07	CE LINK
6C6EFE	Core Logic
6C6F18	Stereotaxis
6C7039	Novar
6C709F	Apple
6C70CB	Samsung
6C710D	Cisco Systems
6C71BD	EZELINK TELECOM
6C71D2	HUAWEI
6C71D9	AzureWave
6C7220	D-Link International
6C724A	Onkyo Technology K.K
6C72E2	amitek
6C72E7	Apple
6C750D	WiFiSONG
6C7637	Huawei Device
6C7660	KYOCERA
6C76F7	MainStreaming SpA
6C7742	zte
6C77F0	Huawei Device
6C78C1	Juniper Networks
6C79B8	Texas Instruments
6C7A63	Arista Networks
6C7DB7	Cisco Meraki
6C7E67	Apple
6C7F0C	Cisco Meraki
6C7F49	Huawei Device
6C80AB	ifanr
6C8166	Private
6C81FE	Mitsuba
6C8243	Huawei Device
6C8336	Samsung
6C8338	Ubihere
6C8366	Nanjing SAC Power Grid Automation
6C8375	Broadcom
6C8686	Technonia
6C8720	New H3C
6C8814	Intel Corporate
6C885F	Private
6C8AEC	Nantong Coship
6C8B2F	zte
6C8BD3	Cisco Systems
6C8CDB	Otus
6C8D65	Wireless Glue Networks
6C8D77	Cisco Systems
6C8DC1	Apple
6C8F4E	Chongqing Yipingfang
6C8FB5	Microsoft Mobile
6C90B1	SanLogic
6C9106	Katena Computing
6C9188	Nokia
6C92BF	IEIT SYSTEMS
6C92CF	Broadcom
6C9308	IEEE Registration Authority
6C9313	Mellanox
6C9354	Yaojin Technology (Shenzhen)
6C9392	BEKO
6C9466	Intel Corporate
6C94F8	Apple
6C9522	Scalys
6C96CF	Apple
6C976D	Motorola Mobility LLC, a Lenovo Company
6C97AA	AI
6C98EB	Riverbed
6C9961	Sagemcom Broadband
6C9989	Cisco Systems
6C999D	Amazon
6C9AB4	Brodersen A/S
6C9AC9	Valentine Research
6C9B02	Nokia
6C9BC0	Chemoptics
6C9CE9	Nimble Storage
6C9CED	Cisco Systems
6C9E7C	Fiberhome Telecommunication
6CA042	Silicon Laboratories
6CA0B4	SKY UK
6CA100	Intel Corporate
6CA31E	ITEL MOBILE
6CA367	Avlinkpro
6CA401	essensys
6CA4D1	Fiberhome Telecommunication
6CA604	Commscope
6CA682	EDAM information & communications
6CA75F	zte
6CA780	Nokia
6CA7FA	YOUNGBO ENGINEERING
6CA849	Avaya
6CA858	Fiberhome Telecommunication
6CA906	Telefield
6CA928	HMD Global
6CA936	DisplayLink (UK)
6CA96F	TransPacket AS
6CAAB3	Ruckus Wireless
6CAB05	Cisco Systems
6CAB31	Apple
6CAB4D	Digital Payment
6CAC60	Venetex
6CACC2	Samsung
